Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.90%,99.99%,100%
POST,/api/v1/statuses/114565846698136242/unfavourite,2,0,153.275117,156.9489845,153.275117,160.622852,1788,0.00221663,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565847745097764/favourite,1,0,168.959148,168.959148,168.959148,168.959148,1785,0.001108315,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/v1/timelines/home?limit=30,144,0,310,314.1406242,266.988355,522.916475,52160.00694,0.159597395,0,310,320,320,320,340,390,460,500,520,520,520
GET,/api/v1/timelines/public?limit=30,63,0,310,324.700998,285.189594,525.087475,50842.03175,0.06982386,0,310,320,330,330,360,430,490,530,530,530,530
GET,/api/v1/timelines/public?local=true&limit=30,64,0,310,321.1831282,282.502926,529.630804,50621.9375,0.070932176,0,310,320,330,340,360,400,480,530,530,530,530
GET,/api/v1/timelines/tag/antisocial?limit=30,14,0,320,343.8778194,289.087042,525.663654,53191.14286,0.015516413,0,330,330,330,350,450,530,530,530,530,530,530
GET,/api/v1/timelines/tag/mastodon?limit=30,30,0,330,334.1478838,301.505454,404.629425,52956.7,0.033249457,0,330,340,350,350,380,380,400,400,400,400,400
GET,/api/v1/timelines/tag/mystodon?limit=30,16,0,320,335.7017078,306.391329,465.904333,53000.25,0.017733044,0,330,330,340,340,360,470,470,470,470,470,470
GET,/api/v1/timelines/tag/technoo?limit=30,16,0,330,332.5964259,299.398618,359.829566,52834.6875,0.017733044,0,330,340,350,350,360,360,360,360,360,360,360
GET,/api/v1/trends,65,0,160,157.0254215,135.301988,189.39068,3438,0.072040491,0,160,160,160,160,170,170,180,190,190,190,190
GET,/api/v2/search?q=%23antisocial&type=statuses&limit=10,8,0,130,134.9974641,127.444851,147.151869,43,0.008866522,0,140,140,140,140,150,150,150,150,150,150,150
GET,/api/v2/search?q=%23mastodon&type=statuses&limit=10,9,0,130,134.5689421,127.615188,140.710294,43,0.009974837,0,130,140,140,140,140,140,140,140,140,140,140
GET,/api/v2/search?q=%23mystodon&type=statuses&limit=10,13,0,130,130.7324213,117.093598,142.209898,43,0.014408098,0,130,140,140,140,140,140,140,140,140,140,140
GET,/api/v2/search?q=%23technoo&type=statuses&limit=10,14,0,140,134.0128853,122.457104,143.58228,43,0.015516413,0,140,140,140,140,140,140,140,140,140,140,140
GET,/api/v2/search?q=admin&type=accounts&limit=10,15,0,140,159.9762431,134.407845,346.37796,3500,0.016624729,0,140,150,160,160,170,350,350,350,350,350,350
GET,/api/v2/search?q=bot&type=accounts&limit=10,13,0,140,140.7803457,128.278725,165.412418,1042,0.014408098,0,140,140,140,150,150,170,170,170,170,170,170
GET,/api/v2/search?q=demo&type=accounts&limit=10,14,0,140,138.3207938,120.735147,179.616872,43,0.015516413,0,140,140,140,140,140,180,180,180,180,180,180
GET,/api/v2/search?q=hello&type=statuses&limit=10,8,0,130,166.7146902,115.275789,422.924316,43,0.008866522,0,130,130,140,140,420,420,420,420,420,420,420
GET,/api/v2/search?q=mastodon&type=statuses&limit=10,11,0,130,128.3005143,116.956632,139.158076,43,0.012191468,0,130,130,130,130,140,140,140,140,140,140,140
GET,/api/v2/search?q=test&type=accounts&limit=10,25,0,170,179.1340185,151.487723,389.704192,8178.92,0.027707881,0,170,180,180,180,180,190,390,390,390,390,390
GET,/api/v2/search?q=test&type=statuses&limit=10,9,0,139.650756,131.7709702,110.345149,139.650756,43,0.009974837,0,140,140,140,140,140,140,140,140,140,140,140
GET,/api/v2/search?q=user&type=accounts&limit=10,8,0,130,160.5523611,122.257982,367.632538,43,0.008866522,0,140,140,140,140,370,370,370,370,370,370,370
,Aggregated,2764,0,150,175.5742001,104.691885,557.554061,7623.684515,3.063383334,0,150,170,180,190,300,320,340,380,530,560,560
